taxon1,taxon2,taxon3,taxon4,CF12_34,CF12_34_lo,CF12_34_hi,CF13_24,CF13_24_lo,CF13_24_hi,CF14_23,CF14_23_lo,CF14_23_hi,ngenes
Smi165,Aga001,Adi001,Ama018,0.149182795698925,0.126344086021505,0.174731182795699,0.60375,0.57258064516129,0.637096774193548,0.247067204301075,0.217741935483871,0.276881720430108,372
Smi165,Aru127,Asu001,Aza135,0.420252688172043,0.384408602150538,0.456989247311828,0.331661290322581,0.298387096774194,0.365591397849462,0.248086021505376,0.21505376344086,0.282258064516129,372
Aru001,Aza037,Ape009,Aru127,0.0181881720430108,0.0161290322580645,0.021505376344086,0.0258360215053763,0.021505376344086,0.032258064516129,0.95597311827957,0.948924731182796,0.962365591397849,372
Smi165,Aru127,Asu001,Adi001,0.241430107526882,0.209677419354839,0.274193548387097,0.214287634408602,0.185483870967742,0.244623655913978,0.544284946236559,0.508064516129032,0.580645161290323,372
Aru001,Aza037,Age001,Adi002,0.594545698924731,0.559139784946237,0.629032258064516,0.19789247311828,0.169354838709677,0.228494623655914,0.207561827956989,0.17741935483871,0.239247311827957,372
Smi165,Ama006,Adi001,Aga002,0.254387096774194,0.225806451612903,0.28494623655914,0.607505376344086,0.575268817204301,0.639784946236559,0.13810752688172,0.112903225806452,0.163978494623656,372
Aru001,Aza037,Age001,Aga001,0.343373655913979,0.311827956989247,0.376344086021505,0.416384408602151,0.381720430107527,0.451612903225806,0.240241935483871,0.209677419354839,0.274193548387097,372
Aru001,Aza037,Ape009,Aga001,0.0795215053763441,0.0645161290322581,0.0967741935483871,0.0581424731182796,0.043010752688172,0.0752688172043011,0.862336021505376,0.841397849462366,0.881720430107527,372
Aru001,Aza037,Adi002,Ama006,0.0699139784946236,0.0591397849462366,0.0833333333333333,0.875233870967742,0.85752688172043,0.889784946236559,0.0548494623655914,0.043010752688172,0.0672043010752688,372
Smi165,Aru127,Ama006,Aza135,0.832682795698925,0.811827956989247,0.852150537634409,0.0811908602150538,0.0672043010752688,0.0967741935483871,0.0861263440860215,0.0698924731182796,0.104838709677419,372
Smi165,Ama006,Adi001,Ama018,0.0262338709677419,0.021505376344086,0.0349462365591398,0.956857526881721,0.948924731182796,0.96505376344086,0.0169112903225806,0.010752688172043,0.021505376344086,372
Aru001,Aza037,Ape001,Aru127,0.0326344086021505,0.0295698924731183,0.0376344086021505,0.0159139784946237,0.0134408602150538,0.021505376344086,0.951451612903226,0.943548387096774,0.956989247311828,372
Aru001,Aza037,Ape001,Ape009,0.713510752688172,0.682795698924731,0.741935483870968,0.175193548387097,0.153225806451613,0.201612903225806,0.111295698924731,0.0913978494623656,0.134408602150538,372
Aru001,Aza037,Age001,Aza135,0.0896236559139785,0.0752688172043011,0.104838709677419,0.840983870967742,0.81989247311828,0.860215053763441,0.0693924731182796,0.0564516129032258,0.0833333333333333,372
Aru001,Aza037,Adi002,Aga002,0.350432795698925,0.317204301075269,0.384408602150538,0.406521505376344,0.370967741935484,0.443548387096774,0.243043010752688,0.212365591397849,0.274193548387097,372
Smi165,Aru127,Adi001,Aga002,0.234236559139785,0.204301075268817,0.266129032258065,0.563354838709677,0.529569892473118,0.599462365591398,0.202408602150538,0.174731182795699,0.231182795698925,372
Smi165,Adi001,Ama018,Aza135,0.889075268817204,0.870967741935484,0.905913978494624,0.0564731182795699,0.0456989247311828,0.0698924731182796,0.0544516129032258,0.043010752688172,0.0672043010752688,372
Aru001,Aza037,Adi003,Ape009,0.0756693548387097,0.0618279569892473,0.0913978494623656,0.87510752688172,0.854838709677419,0.89247311827957,0.0492231182795699,0.0349462365591398,0.0645161290322581,372
Aru001,Aza037,Adi002,Ape001,0.085747311827957,0.0725806451612903,0.102150537634409,0.86183064516129,0.844086021505376,0.879032258064516,0.0524220430107527,0.0403225806451613,0.0645161290322581,372
Aru001,Aza037,Adi003,Aga002,0.361572580645161,0.327956989247312,0.395161290322581,0.388954301075269,0.354838709677419,0.424731182795699,0.24947311827957,0.217741935483871,0.282258064516129,372
Smi165,Aru127,Adi001,Ama018,0.151497311827957,0.123655913978495,0.182795698924731,0.623295698924731,0.588709677419355,0.658602150537634,0.225206989247312,0.196236559139785,0.255376344086022,372
Aru001,Adi002,Adi003,Aga001,0.0287284946236559,0.0268817204301075,0.032258064516129,0.0145,0.010752688172043,0.0188172043010753,0.956771505376344,0.951612903225806,0.962365591397849,372
Aru001,Age001,Ape009,Aga001,0.414365591397849,0.379032258064516,0.448924731182796,0.350594086021505,0.317204301075269,0.384408602150538,0.235040322580645,0.204301075268817,0.268817204301075,372
Aru001,Aza037,Aga001,Aza135,0.0941102150537634,0.0779569892473118,0.112903225806452,0.834155913978495,0.811827956989247,0.854838709677419,0.0717338709677419,0.0591397849462366,0.0887096774193548,372
Aru001,Aza037,Aru127,Asu001,0.0319274193548387,0.0268817204301075,0.0403225806451613,0.914798387096774,0.903225806451613,0.924731182795699,0.0532741935483871,0.0456989247311828,0.0645161290322581,372
Aru001,Age001,Ama006,Ama018,0.932631720430108,0.922043010752688,0.940860215053763,0.0287365591397849,0.021505376344086,0.0376344086021505,0.0386317204301075,0.032258064516129,0.0456989247311828,372
Aru001,Age001,Adi002,Ape001,0.213895161290323,0.185483870967742,0.241935483870968,0.204217741935484,0.174731182795699,0.233870967741935,0.581887096774193,0.548387096774194,0.615591397849462,372
Aru001,Aza037,Asu001,Adi001,0.349868279569893,0.314516129032258,0.384408602150538,0.219790322580645,0.188172043010753,0.252688172043011,0.430341397849462,0.39247311827957,0.467741935483871,372
Aru001,Aza037,Asu001,Ama006,0.0700564516129032,0.0591397849462366,0.0833333333333333,0.857852150537634,0.841397849462366,0.873655913978495,0.0720913978494624,0.0591397849462366,0.0860215053763441,372
Aru001,Age001,Aru127,Ama006,0.066755376344086,0.0591397849462366,0.0779569892473118,0.906706989247312,0.895161290322581,0.916666666666667,0.0265376344086021,0.0188172043010753,0.0349462365591398,372
Aru001,Age001,Aga001,Aga002,0.908236559139785,0.897849462365591,0.919354838709677,0.0424865591397849,0.0349462365591398,0.0510752688172043,0.0492768817204301,0.043010752688172,0.0564516129032258,372
Aru001,Age001,Adi002,Aru127,0.0415161290322581,0.032258064516129,0.0510752688172043,0.0173924731182796,0.010752688172043,0.0241935483870968,0.941091397849462,0.93010752688172,0.951612903225806,372
Aru001,Age001,Adi003,Aga002,0.228126344086022,0.198924731182796,0.258064516129032,0.202034946236559,0.172043010752688,0.233870967741935,0.569836021505376,0.53494623655914,0.604838709677419,372
Aru001,Age001,Ape009,Adi001,0.222279569892473,0.193548387096774,0.252688172043011,0.588470430107527,0.556451612903226,0.620967741935484,0.18925,0.161290322580645,0.217741935483871,372
